,max_len,channel,error_prob,noise,metric,value
5078,5,deletion,0.0,no noise,bos_dis,0.9988565444946289
5079,5,deletion,0.0,noise,bos_dis,0.9988565444946289
5080,10,symmetric,0.0,no noise,bos_dis,0.12629416584968567
5081,10,symmetric,0.0,noise,bos_dis,0.12629416584968567
5082,10,symmetric,0.0,no noise,bos_dis,
5083,10,symmetric,0.0,noise,bos_dis,
5084,10,symmetric,0.0,no noise,bos_dis,0.33354127407073975
5085,10,symmetric,0.0,noise,bos_dis,0.33354127407073975
5086,10,symmetric,0.0,no noise,bos_dis,0.07365471124649048
5087,10,symmetric,0.0,noise,bos_dis,0.07365471124649048
5088,10,symmetric,0.0,no noise,bos_dis,
5089,10,symmetric,0.0,noise,bos_dis,
5090,2,symmetric,0.0,no noise,bos_dis,0.9945626854896545
5091,2,symmetric,0.0,noise,bos_dis,0.9945626854896545
5092,2,symmetric,0.0,no noise,bos_dis,0.1697101593017578
5093,2,symmetric,0.0,noise,bos_dis,0.1697101593017578
5094,2,symmetric,0.0,no noise,bos_dis,0.03130747377872467
5095,2,symmetric,0.0,noise,bos_dis,0.03130747377872467
5096,2,symmetric,0.0,no noise,bos_dis,0.23977304995059967
5097,2,symmetric,0.0,noise,bos_dis,0.23977304995059967
5098,2,symmetric,0.0,no noise,bos_dis,0.04196646437048912
5099,2,symmetric,0.0,noise,bos_dis,0.04196646437048912
5100,3,symmetric,0.0,no noise,bos_dis,
5101,3,symmetric,0.0,noise,bos_dis,
5102,3,symmetric,0.0,no noise,bos_dis,0.25062480568885803
5103,3,symmetric,0.0,noise,bos_dis,0.25062480568885803
5104,3,symmetric,0.0,no noise,bos_dis,0.11610764265060425
5105,3,symmetric,0.0,noise,bos_dis,0.11610764265060425
5106,3,symmetric,0.0,no noise,bos_dis,0.08756881952285767
5107,3,symmetric,0.0,noise,bos_dis,0.08756881952285767
5108,3,symmetric,0.0,no noise,bos_dis,0.08329234272241592
5109,3,symmetric,0.0,noise,bos_dis,0.08329234272241592
5110,5,symmetric,0.0,no noise,bos_dis,0.09277290105819702
5111,5,symmetric,0.0,noise,bos_dis,0.09277290105819702
5112,5,symmetric,0.0,no noise,bos_dis,0.037708036601543427
5113,5,symmetric,0.0,noise,bos_dis,0.037708036601543427
5114,5,symmetric,0.0,no noise,bos_dis,0.137398362159729
5115,5,symmetric,0.0,noise,bos_dis,0.137398362159729
5116,5,symmetric,0.0,no noise,bos_dis,0.2770129144191742
5117,5,symmetric,0.0,noise,bos_dis,0.2770129144191742
5118,5,symmetric,0.0,no noise,bos_dis,0.9988565444946289
5119,5,symmetric,0.0,noise,bos_dis,0.9988565444946289
5120,10,erasure,0.0,no noise,bos_dis,0.12629416584968567
5121,10,erasure,0.0,noise,bos_dis,0.12629416584968567
5122,10,erasure,0.0,no noise,bos_dis,
5123,10,erasure,0.0,noise,bos_dis,
5124,10,erasure,0.0,no noise,bos_dis,0.33354127407073975
5125,10,erasure,0.0,noise,bos_dis,0.33354127407073975
5126,10,erasure,0.0,no noise,bos_dis,0.07365471124649048
5127,10,erasure,0.0,noise,bos_dis,0.07365471124649048
5128,10,erasure,0.0,no noise,bos_dis,
5129,10,erasure,0.0,noise,bos_dis,
5130,2,erasure,0.0,no noise,bos_dis,0.9945626854896545
5131,2,erasure,0.0,noise,bos_dis,0.9945626854896545
5132,2,erasure,0.0,no noise,bos_dis,0.1697101593017578
5133,2,erasure,0.0,noise,bos_dis,0.1697101593017578
5134,2,erasure,0.0,no noise,bos_dis,0.03130747377872467
5135,2,erasure,0.0,noise,bos_dis,0.03130747377872467
5136,2,erasure,0.0,no noise,bos_dis,0.23977304995059967
5137,2,erasure,0.0,noise,bos_dis,0.23977304995059967
5138,2,erasure,0.0,no noise,bos_dis,0.04196646437048912
5139,2,erasure,0.0,noise,bos_dis,0.04196646437048912
5140,3,erasure,0.0,no noise,bos_dis,
5141,3,erasure,0.0,noise,bos_dis,
5142,3,erasure,0.0,no noise,bos_dis,0.25062480568885803
5143,3,erasure,0.0,noise,bos_dis,0.25062480568885803
5144,3,erasure,0.0,no noise,bos_dis,0.11610764265060425
5145,3,erasure,0.0,noise,bos_dis,0.11610764265060425
5146,3,erasure,0.0,no noise,bos_dis,0.08756881952285767
5147,3,erasure,0.0,noise,bos_dis,0.08756881952285767
5148,3,erasure,0.0,no noise,bos_dis,0.08329234272241592
5149,3,erasure,0.0,noise,bos_dis,0.08329234272241592
5150,5,erasure,0.0,no noise,bos_dis,0.09277290105819702
5151,5,erasure,0.0,noise,bos_dis,0.09277290105819702
5152,5,erasure,0.0,no noise,bos_dis,0.037708036601543427
5153,5,erasure,0.0,noise,bos_dis,0.037708036601543427
5154,5,erasure,0.0,no noise,bos_dis,0.137398362159729
5155,5,erasure,0.0,noise,bos_dis,0.137398362159729
5156,5,erasure,0.0,no noise,bos_dis,0.2770129144191742
5157,5,erasure,0.0,noise,bos_dis,0.2770129144191742
5158,5,erasure,0.0,no noise,bos_dis,0.9988565444946289
5159,5,erasure,0.0,noise,bos_dis,0.9988565444946289
5160,10,deletion,0.05,no noise,bos_dis,0.013812960125505924
5161,10,deletion,0.05,noise,bos_dis,0.014995281584560871
5162,10,deletion,0.05,no noise,bos_dis,0.0877058282494545
5163,10,deletion,0.05,noise,bos_dis,0.09464822709560394
5164,10,deletion,0.05,no noise,bos_dis,0.007993439212441444
5165,10,deletion,0.05,noise,bos_dis,0.021862924098968506
5166,10,deletion,0.05,no noise,bos_dis,0.09112342447042465
5167,10,deletion,0.05,noise,bos_dis,0.0826670452952385
5168,10,deletion,0.05,no noise,bos_dis,
5169,10,deletion,0.05,noise,bos_dis,
5170,2,deletion,0.05,no noise,bos_dis,0.0832924097776413
5171,2,deletion,0.05,noise,bos_dis,0.0847989171743393
5172,2,deletion,0.05,no noise,bos_dis,0.03902440518140793
5173,2,deletion,0.05,noise,bos_dis,0.038675107061862946
5174,2,deletion,0.05,no noise,bos_dis,0.09774366766214371
5175,2,deletion,0.05,noise,bos_dis,0.09949533641338348
5176,2,deletion,0.05,no noise,bos_dis,0.07550851255655289
5177,2,deletion,0.05,noise,bos_dis,0.07675110548734665
5178,2,deletion,0.05,no noise,bos_dis,0.18926019966602325
5179,2,deletion,0.05,noise,bos_dis,0.2029356211423874
5180,3,deletion,0.05,no noise,bos_dis,0.05644616857171059
5181,3,deletion,0.05,noise,bos_dis,0.05076448246836662
5182,3,deletion,0.05,no noise,bos_dis,0.14730530977249146
5183,3,deletion,0.05,noise,bos_dis,0.1742335855960846
5184,3,deletion,0.05,no noise,bos_dis,0.30118340253829956
5185,3,deletion,0.05,noise,bos_dis,0.3040188252925873
5186,3,deletion,0.05,no noise,bos_dis,0.05938904732465744
5187,3,deletion,0.05,noise,bos_dis,0.05248550698161125
5188,3,deletion,0.05,no noise,bos_dis,0.08718253672122955
5189,3,deletion,0.05,noise,bos_dis,0.08534086495637894
5190,5,deletion,0.05,no noise,bos_dis,0.5960981845855713
5191,5,deletion,0.05,noise,bos_dis,0.6727278232574463
5192,5,deletion,0.05,no noise,bos_dis,0.0989307165145874
5193,5,deletion,0.05,noise,bos_dis,0.09463534504175186
5194,5,deletion,0.05,no noise,bos_dis,0.0827685296535492
5195,5,deletion,0.05,noise,bos_dis,0.0715930163860321
5196,5,deletion,0.05,no noise,bos_dis,0.06561325490474701
5197,5,deletion,0.05,noise,bos_dis,0.07304798811674118
5198,5,deletion,0.05,no noise,bos_dis,0.06636153906583786
5199,5,deletion,0.05,noise,bos_dis,0.07548024505376816
5200,10,deletion,0.10,no noise,bos_dis,0.015529458411037922
5201,10,deletion,0.10,noise,bos_dis,0.018309898674488068
5202,10,deletion,0.10,no noise,bos_dis,0.031590256839990616
5203,10,deletion,0.10,noise,bos_dis,0.05008011683821678
5204,10,deletion,0.10,no noise,bos_dis,0.054573118686676025
5205,10,deletion,0.10,noise,bos_dis,0.05985627695918083
5206,10,deletion,0.10,no noise,bos_dis,0.08973847329616547
5207,10,deletion,0.10,noise,bos_dis,0.09291893988847733
5208,10,deletion,0.10,no noise,bos_dis,
5209,10,deletion,0.10,noise,bos_dis,
5210,2,deletion,0.10,no noise,bos_dis,
5211,2,deletion,0.10,noise,bos_dis,
5212,2,deletion,0.10,no noise,bos_dis,0.14328710734844208
5213,2,deletion,0.10,noise,bos_dis,0.1489930897951126
5214,2,deletion,0.10,no noise,bos_dis,0.08331424742937088
5215,2,deletion,0.10,noise,bos_dis,0.08930934965610504
5216,2,deletion,0.10,no noise,bos_dis,0.06480071693658829
5217,2,deletion,0.10,noise,bos_dis,0.06873305886983871
5218,2,deletion,0.10,no noise,bos_dis,0.04047553986310959
5219,2,deletion,0.10,noise,bos_dis,0.032501328736543655
5220,3,deletion,0.10,no noise,bos_dis,0.6728401780128479
5221,3,deletion,0.10,noise,bos_dis,0.9945626854896545
5222,3,deletion,0.10,no noise,bos_dis,
5223,3,deletion,0.10,noise,bos_dis,
5224,3,deletion,0.10,no noise,bos_dis,0.1090821921825409
5225,3,deletion,0.10,noise,bos_dis,0.09256917983293533
5226,3,deletion,0.10,no noise,bos_dis,0.04299977421760559
5227,3,deletion,0.10,noise,bos_dis,0.04802478104829788
5228,3,deletion,0.10,no noise,bos_dis,0.08040069043636322
5229,3,deletion,0.10,noise,bos_dis,0.08364977687597275
5230,5,deletion,0.10,no noise,bos_dis,0.07719368487596512
5231,5,deletion,0.10,noise,bos_dis,0.07152178138494492
5232,5,deletion,0.10,no noise,bos_dis,0.04307672381401062
5233,5,deletion,0.10,noise,bos_dis,0.03770999610424042
5234,5,deletion,0.10,no noise,bos_dis,0.05224362015724182
5235,5,deletion,0.10,noise,bos_dis,0.04861755296587944
5236,5,deletion,0.10,no noise,bos_dis,0.08651421964168549
5237,5,deletion,0.10,noise,bos_dis,0.08134282380342484
5238,5,deletion,0.10,no noise,bos_dis,0.14656057953834534
5239,5,deletion,0.10,noise,bos_dis,0.13544753193855286
5240,10,deletion,0.15,no noise,bos_dis,0.07012338936328888
5241,10,deletion,0.15,noise,bos_dis,0.11048966646194458
5242,10,deletion,0.15,no noise,bos_dis,0.002207992598414421
5243,10,deletion,0.15,noise,bos_dis,
5244,10,deletion,0.15,no noise,bos_dis,0.030706018209457397
5245,10,deletion,0.15,noise,bos_dis,0.04577372223138809
5246,10,deletion,0.15,no noise,bos_dis,0.2548748552799225
5247,10,deletion,0.15,noise,bos_dis,0.29253721237182617
5248,10,deletion,0.15,no noise,bos_dis,
5249,10,deletion,0.15,noise,bos_dis,
5250,2,deletion,0.15,no noise,bos_dis,0.6312857270240784
5251,2,deletion,0.15,noise,bos_dis,0.9947343468666077
5252,2,deletion,0.15,no noise,bos_dis,0.03654409945011139
5253,2,deletion,0.15,noise,bos_dis,0.0387682169675827
5254,2,deletion,0.15,no noise,bos_dis,0.009040692821145058
5255,2,deletion,0.15,noise,bos_dis,0.010859295725822449
5256,2,deletion,0.15,no noise,bos_dis,0.01532262284308672
5257,2,deletion,0.15,noise,bos_dis,0.018559500575065613
5258,2,deletion,0.15,no noise,bos_dis,
5259,2,deletion,0.15,noise,bos_dis,
5260,3,deletion,0.15,no noise,bos_dis,
5261,3,deletion,0.15,noise,bos_dis,
5262,3,deletion,0.15,no noise,bos_dis,0.015539336018264294
5263,3,deletion,0.15,noise,bos_dis,0.029710855334997177
5264,3,deletion,0.15,no noise,bos_dis,0.01848951354622841
5265,3,deletion,0.15,noise,bos_dis,0.015275086276233196
5266,3,deletion,0.15,no noise,bos_dis,0.07729693502187729
5267,3,deletion,0.15,noise,bos_dis,0.07631796598434448
5268,3,deletion,0.15,no noise,bos_dis,0.20935580134391785
5269,3,deletion,0.15,noise,bos_dis,0.3052336871623993
5270,5,deletion,0.15,no noise,bos_dis,0.04558459296822548
5271,5,deletion,0.15,noise,bos_dis,0.05212404206395149
5272,5,deletion,0.15,no noise,bos_dis,0.042582567781209946
5273,5,deletion,0.15,noise,bos_dis,0.04168019816279411
5274,5,deletion,0.15,no noise,bos_dis,0.06737501919269562
5275,5,deletion,0.15,noise,bos_dis,0.06111451983451843
5276,5,deletion,0.15,no noise,bos_dis,0.0512201152741909
5277,5,deletion,0.15,noise,bos_dis,0.06783337891101837
5278,5,deletion,0.15,no noise,bos_dis,0.1157117560505867
5279,5,deletion,0.15,noise,bos_dis,0.14620350301265717
5280,10,deletion,0.20,no noise,bos_dis,0.19698438048362732
5281,10,deletion,0.20,noise,bos_dis,0.19395416975021362
5282,10,deletion,0.20,no noise,bos_dis,0.04427492991089821
5283,10,deletion,0.20,noise,bos_dis,0.059123534709215164
5284,10,deletion,0.20,no noise,bos_dis,0.06396885216236115
5285,10,deletion,0.20,noise,bos_dis,0.06530369818210602
5286,10,deletion,0.20,no noise,bos_dis,0.017352918162941933
5287,10,deletion,0.20,noise,bos_dis,0.04373900592327118
5288,10,deletion,0.20,no noise,bos_dis,
5289,10,deletion,0.20,noise,bos_dis,
5290,2,deletion,0.20,no noise,bos_dis,0.014333062805235386
5291,2,deletion,0.20,noise,bos_dis,0.01943528652191162
5292,2,deletion,0.20,no noise,bos_dis,0.054858554154634476
5293,2,deletion,0.20,noise,bos_dis,0.03171354532241821
5294,2,deletion,0.20,no noise,bos_dis,0.016964102163910866
5295,2,deletion,0.20,noise,bos_dis,0.020909421145915985
5296,2,deletion,0.20,no noise,bos_dis,0.02838405966758728
5297,2,deletion,0.20,noise,bos_dis,0.035171881318092346
5298,2,deletion,0.20,no noise,bos_dis,
5299,2,deletion,0.20,noise,bos_dis,
5300,3,deletion,0.20,no noise,bos_dis,0.2032753974199295
5301,3,deletion,0.20,noise,bos_dis,0.35213354229927063
5302,3,deletion,0.20,no noise,bos_dis,0.5721401572227478
5303,3,deletion,0.20,noise,bos_dis,0.9992629885673523
5304,3,deletion,0.20,no noise,bos_dis,0.026073569431900978
5305,3,deletion,0.20,noise,bos_dis,0.03339185193181038
5306,3,deletion,0.20,no noise,bos_dis,0.0906733050942421
5307,3,deletion,0.20,noise,bos_dis,0.07724165916442871
5308,3,deletion,0.20,no noise,bos_dis,0.02784503437578678
5309,3,deletion,0.20,noise,bos_dis,0.029273144900798798
5310,5,deletion,0.20,no noise,bos_dis,0.04793073982000351
5311,5,deletion,0.20,noise,bos_dis,0.0502779446542263
5312,5,deletion,0.20,no noise,bos_dis,0.043718308210372925
5313,5,deletion,0.20,noise,bos_dis,0.028212418779730797
5314,5,deletion,0.20,no noise,bos_dis,0.05468805134296417
5315,5,deletion,0.20,noise,bos_dis,0.04413854330778122
5316,5,deletion,0.20,no noise,bos_dis,0.5053383111953735
5317,5,deletion,0.20,noise,bos_dis,0.9945626854896545
5318,5,deletion,0.20,no noise,bos_dis,0.0731365904211998
5319,5,deletion,0.20,noise,bos_dis,0.05520114302635193
5320,10,deletion,0.25,no noise,bos_dis,0.09604005515575409
5321,10,deletion,0.25,noise,bos_dis,0.10470661520957947
5322,10,deletion,0.25,no noise,bos_dis,0.002077423268929124
5323,10,deletion,0.25,noise,bos_dis,
5324,10,deletion,0.25,no noise,bos_dis,0.12202489376068115
5325,10,deletion,0.25,noise,bos_dis,0.12282992899417877
5326,10,deletion,0.25,no noise,bos_dis,0.00018394282960798591
5327,10,deletion,0.25,noise,bos_dis,
5328,10,deletion,0.25,no noise,bos_dis,
5329,10,deletion,0.25,noise,bos_dis,
5330,2,deletion,0.25,no noise,bos_dis,0.011302322149276733
5331,2,deletion,0.25,noise,bos_dis,0.013980471529066563
5332,2,deletion,0.25,no noise,bos_dis,0.06761645525693893
5333,2,deletion,0.25,noise,bos_dis,0.0768578052520752
5334,2,deletion,0.25,no noise,bos_dis,0.0204917062073946
5335,2,deletion,0.25,noise,bos_dis,0.02837933413684368
5336,2,deletion,0.25,no noise,bos_dis,0.03919020667672157
5337,2,deletion,0.25,noise,bos_dis,0.06978819519281387
5338,2,deletion,0.25,no noise,bos_dis,0.11268547177314758
5339,2,deletion,0.25,noise,bos_dis,0.10588846355676651
5340,3,deletion,0.25,no noise,bos_dis,0.0005906561273150146
5341,3,deletion,0.25,noise,bos_dis,
5342,3,deletion,0.25,no noise,bos_dis,0.0008895742939785123
5343,3,deletion,0.25,noise,bos_dis,
5344,3,deletion,0.25,no noise,bos_dis,0.0012623447692021728
5345,3,deletion,0.25,noise,bos_dis,
5346,3,deletion,0.25,no noise,bos_dis,0.16879302263259888
5347,3,deletion,0.25,noise,bos_dis,0.31898733973503113
5348,3,deletion,0.25,no noise,bos_dis,
5349,3,deletion,0.25,noise,bos_dis,
5350,5,deletion,0.25,no noise,bos_dis,0.5034325122833252
5351,5,deletion,0.25,noise,bos_dis,0.9945626854896545
5352,5,deletion,0.25,no noise,bos_dis,0.08611241728067398
5353,5,deletion,0.25,noise,bos_dis,0.07993175834417343
5354,5,deletion,0.25,no noise,bos_dis,0.21787507832050323
5355,5,deletion,0.25,noise,bos_dis,0.23059265315532684
5356,5,deletion,0.25,no noise,bos_dis,0.02838660590350628
5357,5,deletion,0.25,noise,bos_dis,0.03095964528620243
5358,5,deletion,0.25,no noise,bos_dis,0.0010718731209635735
5359,5,deletion,0.25,noise,bos_dis,
5360,10,deletion,0.30,no noise,bos_dis,0.06727521121501923
5361,10,deletion,0.30,noise,bos_dis,0.1783958524465561
5362,10,deletion,0.30,no noise,bos_dis,0.0060034445486962795
5363,10,deletion,0.30,noise,bos_dis,0.009038136340677738
5364,10,deletion,0.30,no noise,bos_dis,0.041216298937797546
5365,10,deletion,0.30,noise,bos_dis,0.035733070224523544
5366,10,deletion,0.30,no noise,bos_dis,0.10186471045017242
5367,10,deletion,0.30,noise,bos_dis,0.11747030913829803
5368,10,deletion,0.30,no noise,bos_dis,
5369,10,deletion,0.30,noise,bos_dis,
5370,2,deletion,0.30,no noise,bos_dis,
5371,2,deletion,0.30,noise,bos_dis,
5372,2,deletion,0.30,no noise,bos_dis,0.01951858215034008
5373,2,deletion,0.30,noise,bos_dis,0.021737080067396164
5374,2,deletion,0.30,no noise,bos_dis,0.01595330610871315
5375,2,deletion,0.30,noise,bos_dis,0.023591842502355576
5376,2,deletion,0.30,no noise,bos_dis,
5377,2,deletion,0.30,noise,bos_dis,
5378,2,deletion,0.30,no noise,bos_dis,0.002880907617509365
5379,2,deletion,0.30,noise,bos_dis,
5380,3,deletion,0.30,no noise,bos_dis,0.10010500997304916
5381,3,deletion,0.30,noise,bos_dis,0.09604492783546448
5382,3,deletion,0.30,no noise,bos_dis,0.0009805753361433744
5383,3,deletion,0.30,noise,bos_dis,
5384,3,deletion,0.30,no noise,bos_dis,0.23723453283309937
5385,3,deletion,0.30,noise,bos_dis,0.2390740066766739
5386,3,deletion,0.30,no noise,bos_dis,0.5089496374130249
5387,3,deletion,0.30,noise,bos_dis,0.9983752369880676
5388,3,deletion,0.30,no noise,bos_dis,0.04148036986589432
5389,3,deletion,0.30,noise,bos_dis,0.04102881997823715
5390,5,deletion,0.30,no noise,bos_dis,0.00018554482085164636
5391,5,deletion,0.30,noise,bos_dis,
5392,5,deletion,0.30,no noise,bos_dis,0.05317278951406479
5393,5,deletion,0.30,noise,bos_dis,0.03981637582182884
5394,5,deletion,0.30,no noise,bos_dis,0.09953553229570389
5395,5,deletion,0.30,noise,bos_dis,0.18476824462413788
5396,5,deletion,0.30,no noise,bos_dis,0.0004884636728093028
5397,5,deletion,0.30,noise,bos_dis,
5398,5,deletion,0.30,no noise,bos_dis,0.13092005252838135
5399,5,deletion,0.30,noise,bos_dis,0.10250947624444962
5400,10,erasure,0.05,no noise,bos_dis,0.08451639860868454
5401,10,erasure,0.05,noise,bos_dis,0.0515841580927372
5402,10,erasure,0.05,no noise,bos_dis,0.08896090090274811
5403,10,erasure,0.05,noise,bos_dis,0.09590572118759155
5404,10,erasure,0.05,no noise,bos_dis,0.0951256975531578
5405,10,erasure,0.05,noise,bos_dis,0.11636268347501755
5406,10,erasure,0.05,no noise,bos_dis,0.09635773301124573
5407,10,erasure,0.05,noise,bos_dis,0.1110478863120079
5408,10,erasure,0.05,no noise,bos_dis,0.017547588795423508
5409,10,erasure,0.05,noise,bos_dis,0.028444461524486542
5410,2,erasure,0.05,no noise,bos_dis,0.14760971069335938
5411,2,erasure,0.05,noise,bos_dis,0.17917652428150177
5412,2,erasure,0.05,no noise,bos_dis,0.10847979038953781
5413,2,erasure,0.05,noise,bos_dis,0.12693259119987488
5414,2,erasure,0.05,no noise,bos_dis,0.05543464794754982
5415,2,erasure,0.05,noise,bos_dis,0.06170731037855148
5416,2,erasure,0.05,no noise,bos_dis,0.11313441395759583
5417,2,erasure,0.05,noise,bos_dis,0.12771232426166534
5418,2,erasure,0.05,no noise,bos_dis,0.10699760913848877
5419,2,erasure,0.05,noise,bos_dis,0.11392879486083984
5420,3,erasure,0.05,no noise,bos_dis,0.05263819172978401
5421,3,erasure,0.05,noise,bos_dis,0.05838402733206749
5422,3,erasure,0.05,no noise,bos_dis,0.2731693983078003
5423,3,erasure,0.05,noise,bos_dis,0.4283027946949005
5424,3,erasure,0.05,no noise,bos_dis,0.1894768327474594
5425,3,erasure,0.05,noise,bos_dis,0.25521063804626465
5426,3,erasure,0.05,no noise,bos_dis,0.07061021029949188
5427,3,erasure,0.05,noise,bos_dis,0.0770958811044693
5428,3,erasure,0.05,no noise,bos_dis,0.058306608349084854
5429,3,erasure,0.05,noise,bos_dis,0.07166197150945663
5430,5,erasure,0.05,no noise,bos_dis,0.09381594508886337
5431,5,erasure,0.05,noise,bos_dis,0.0813620537519455
5432,5,erasure,0.05,no noise,bos_dis,0.10347279906272888
5433,5,erasure,0.05,noise,bos_dis,0.12029900401830673
5434,5,erasure,0.05,no noise,bos_dis,0.07303178310394287
5435,5,erasure,0.05,noise,bos_dis,0.1325734704732895
5436,5,erasure,0.05,no noise,bos_dis,0.061849527060985565
5437,5,erasure,0.05,noise,bos_dis,0.06573192775249481
5438,5,erasure,0.05,no noise,bos_dis,0.003658607369288802
5439,5,erasure,0.05,noise,bos_dis,
5440,10,erasure,0.10,no noise,bos_dis,0.07852013409137726
5441,10,erasure,0.10,noise,bos_dis,0.06023731827735901
5442,10,erasure,0.10,no noise,bos_dis,0.07272703945636749
5443,10,erasure,0.10,noise,bos_dis,0.14380717277526855
5444,10,erasure,0.10,no noise,bos_dis,0.0012644489761441946
5445,10,erasure,0.10,noise,bos_dis,
5446,10,erasure,0.10,no noise,bos_dis,0.13053514063358307
5447,10,erasure,0.10,noise,bos_dis,0.14740408957004547
5448,10,erasure,0.10,no noise,bos_dis,0.08390075713396072
5449,10,erasure,0.10,noise,bos_dis,0.10043951869010925
5450,2,erasure,0.10,no noise,bos_dis,0.3721874952316284
5451,2,erasure,0.10,noise,bos_dis,0.6829617619514465
5452,2,erasure,0.10,no noise,bos_dis,0.04690480977296829
5453,2,erasure,0.10,noise,bos_dis,0.05558209866285324
5454,2,erasure,0.10,no noise,bos_dis,0.06491066515445709
5455,2,erasure,0.10,noise,bos_dis,0.0783272385597229
5456,2,erasure,0.10,no noise,bos_dis,0.10814525932073593
5457,2,erasure,0.10,noise,bos_dis,0.12584735453128815
5458,2,erasure,0.10,no noise,bos_dis,0.08352645486593246
5459,2,erasure,0.10,noise,bos_dis,0.12757858633995056
5460,3,erasure,0.10,no noise,bos_dis,0.11943867802619934
5461,3,erasure,0.10,noise,bos_dis,0.1292652189731598
